CustomerID,TenureMonths,MonthlySpend,SupportTickets,ContractType,Churn,TotalSpend
2945,6,115,9,Monthly,No,690
2946,41,166,1,Annual,Yes,6806
2947,39,21,2,Annual,Yes,819
2948,4,29,2,Annual,No,116
2949,13,197,5,Annual,Yes,2561
2950,49,144,2,Monthly,No,7056
2951,2,100,4,Monthly,No,200
2952,5,159,3,Two-Year,No,795
2953,44,89,2,Two-Year,No,3916
2954,27,169,7,Two-Year,No,4563
2955,32,51,9,Annual,No,1632
2956,21,124,2,Annual,No,2604
2957,8,103,5,Monthly,No,824
2958,38,148,6,Two-Year,No,5624
2959,8,77,6,Monthly,No,616
2960,50,165,1,Two-Year,No,8250
2961,3,153,2,Two-Year,No,459
2962,54,64,9,Two-Year,No,3456
2963,44,116,9,Annual,No,5104
2964,58,42,3,Two-Year,Yes,2436
2965,3,42,6,Two-Year,Yes,126
2966,22,173,1,Annual,Yes,3806
2967,6,154,2,Two-Year,Yes,924
2968,2,98,6,Annual,No,196
2969,23,63,6,Annual,Yes,1449
2970,44,46,9,Monthly,No,2024
2971,2,45,2,Annual,Yes,90
2972,38,116,0,Annual,Yes,4408
2973,17,55,2,Annual,No,935
2974,35,128,4,Two-Year,No,4480
2975,34,74,6,Monthly,No,2516
2976,23,88,3,Two-Year,No,2024
2977,30,80,0,Annual,No,2400
2978,52,149,5,Annual,No,7748
2979,8,74,1,Monthly,No,592
2980,22,141,2,Monthly,Yes,3102
2981,44,116,3,Annual,No,5104
2982,58,99,5,Annual,No,5742
2983,36,106,5,Two-Year,No,3816
2984,5,57,6,Annual,No,285
2985,13,138,4,Two-Year,No,1794
2986,29,97,6,Monthly,No,2813
2987,31,176,1,Two-Year,Yes,5456
2988,47,173,0,Annual,No,8131
2989,57,54,9,Two-Year,No,3078
2990,55,98,7,Two-Year,Yes,5390
2991,16,86,0,Monthly,No,1376
2992,42,106,1,Two-Year,No,4452
2993,30,176,9,Annual,No,5280
2994,57,53,5,Two-Year,No,3021
2995,55,116,0,Two-Year,Yes,6380
2996,16,188,9,Two-Year,No,3008
2997,12,188,2,Annual,Yes,2256
2998,17,170,6,Two-Year,No,2890
2999,16,90,7,Annual,No,1440
3000,12,22,3,Two-Year,No,264
3001,8,77,2,Monthly,Yes,616
3002,20,51,0,Monthly,No,1020
3003,3,50,8,Monthly,No,150
3004,16,101,9,Annual,No,1616
3005,30,62,5,Annual,No,1860
3006,45,154,5,Annual,Yes,6930
3007,23,124,8,Two-Year,No,2852
3008,28,20,0,Annual,No,560
3009,51,80,5,Annual,No,4080
3010,40,33,4,Annual,No,1320
3011,54,199,5,Annual,Yes,10746
3012,5,25,7,Monthly,Yes,125
3013,20,122,4,Two-Year,No,2440
3014,40,29,1,Monthly,No,1160
3015,56,90,1,Two-Year,No,5040
3016,44,109,9,Two-Year,No,4796
3017,1,177,4,Monthly,No,177
3018,57,168,2,Annual,No,9576
3019,30,145,9,Monthly,No,4350
3020,21,116,2,Two-Year,Yes,2436
3021,20,93,7,Two-Year,No,1860
3022,6,134,6,Annual,No,804
3023,22,189,0,Monthly,No,4158
3024,18,70,4,Two-Year,Yes,1260
3025,8,75,8,Monthly,No,600
3026,39,60,3,Annual,No,2340
3027,32,51,0,Annual,No,1632
3028,33,34,7,Two-Year,No,1122
3029,53,81,4,Annual,No,4293
3030,16,174,1,Two-Year,No,2784
3031,12,47,0,Two-Year,No,564
3032,38,83,2,Annual,No,3154
3033,52,149,8,Annual,No,7748
3034,34,146,0,Monthly,No,4964
3035,14,55,3,Monthly,No,770
3036,36,133,7,Two-Year,No,4788
3037,33,32,7,Monthly,No,1056
3038,23,34,9,Two-Year,No,782
3039,50,108,7,Annual,No,5400
3040,45,41,9,Annual,No,1845
3041,2,93,7,Monthly,No,186
3042,41,44,3,Two-Year,No,1804
3043,21,120,7,Two-Year,Yes,2520
3044,2,195,8,Monthly,No,390
3045,27,190,6,Two-Year,No,5130
3046,57,136,1,Two-Year,No,7752
3047,9,185,8,Annual,No,1665
3048,1,60,7,Two-Year,Yes,60
3049,11,192,4,Two-Year,No,2112
3050,3,107,2,Two-Year,No,321
3051,52,187,6,Monthly,No,9724
3052,23,129,1,Monthly,No,2967
3053,26,139,2,Monthly,No,3614
3054,4,116,8,Two-Year,No,464
3055,18,164,3,Two-Year,No,2952
3056,55,76,3,Monthly,Yes,4180
3057,6,149,2,Monthly,Yes,894
3058,35,115,4,Two-Year,No,4025
3059,22,140,2,Two-Year,Yes,3080
3060,43,81,8,Annual,Yes,3483
3061,15,156,2,Monthly,Yes,2340
3062,22,87,1,Two-Year,No,1914
3063,37,100,4,Monthly,No,3700
3064,52,36,5,Monthly,No,1872
3065,42,136,0,Monthly,Yes,5712
3066,12,69,5,Annual,No,828
3067,47,131,9,Two-Year,No,6157
3068,49,113,2,Two-Year,Yes,5537
3069,42,187,3,Monthly,No,7854
3070,38,104,5,Two-Year,No,3952
3071,18,168,7,Annual,No,3024
3072,45,165,8,Monthly,No,7425
3073,35,176,5,Annual,No,6160
3074,30,171,6,Annual,Yes,5130
3075,24,93,4,Two-Year,No,2232
3076,42,128,8,Two-Year,No,5376
3077,30,164,3,Annual,No,4920
3078,14,37,9,Two-Year,No,518
3079,6,61,5,Annual,No,366
3080,3,120,4,Annual,No,360
3081,16,64,0,Monthly,No,1024
3082,7,101,4,Annual,No,707
3083,52,36,4,Annual,No,1872
3084,14,92,8,Two-Year,No,1288
3085,9,33,0,Monthly,No,297
3086,15,196,4,Two-Year,Yes,2940
3087,21,176,6,Monthly,No,3696
3088,35,151,5,Two-Year,No,5285
3089,2,101,5,Annual,Yes,202
3090,27,167,6,Monthly,No,4509
3091,2,139,5,Monthly,No,278
3092,35,139,4,Monthly,No,4865
3093,18,66,9,Monthly,No,1188
3094,14,126,4,Two-Year,No,1764
3095,20,127,8,Two-Year,No,2540
3096,18,28,7,Monthly,No,504
3097,10,98,9,Monthly,No,980
3098,25,174,3,Monthly,No,4350
3099,2,34,3,Two-Year,Yes,68
3100,25,38,9,Monthly,Yes,950
3101,54,109,4,Monthly,No,5886
3102,33,199,2,Monthly,Yes,6567
3103,36,45,7,Two-Year,No,1620
3104,31,173,6,Annual,No,5363
3105,14,173,4,Annual,No,2422
3106,1,193,9,Two-Year,Yes,193
3107,46,111,2,Annual,Yes,5106
3108,16,196,4,Monthly,Yes,3136
3109,54,101,2,Monthly,No,5454
3110,46,150,9,Two-Year,No,6900
3111,52,61,4,Two-Year,Yes,3172
3112,3,38,0,Annual,No,114
3113,35,36,5,Annual,No,1260
3114,41,180,9,Monthly,No,7380
3115,6,95,3,Two-Year,Yes,570
3116,25,196,3,Annual,No,4900
3117,13,82,7,Annual,No,1066
3118,53,150,1,Monthly,No,7950
3119,34,126,3,Monthly,Yes,4284
3120,8,68,1,Monthly,Yes,544
3121,21,74,0,Monthly,No,1554
3122,34,173,9,Annual,Yes,5882
3123,4,118,2,Two-Year,No,472
3124,25,71,7,Two-Year,No,1775
3125,15,119,5,Monthly,No,1785
3126,4,136,6,Monthly,No,544
3127,45,137,1,Annual,No,6165
3128,12,26,5,Monthly,No,312
3129,32,65,7,Two-Year,No,2080
3130,32,65,7,Monthly,No,2080
3131,28,119,3,Two-Year,No,3332
3132,13,163,5,Monthly,No,2119
3133,31,171,4,Monthly,No,5301
3134,14,73,8,Two-Year,No,1022
3135,20,81,7,Annual,Yes,1620
3136,18,148,1,Annual,No,2664
3137,29,68,6,Monthly,Yes,1972
3138,6,44,6,Monthly,No,264
3139,32,29,0,Two-Year,No,928
3140,29,137,0,Two-Year,Yes,3973
3141,43,163,3,Monthly,Yes,7009
3142,2,176,4,Two-Year,No,352
3143,23,111,3,Annual,No,2553
3144,19,153,6,Annual,No,2907
3145,31,163,2,Two-Year,No,5053
3146,51,167,6,Two-Year,No,8517
3147,5,99,7,Two-Year,Yes,495
3148,19,90,5,Annual,No,1710
3149,34,97,5,Monthly,No,3298
3150,10,62,7,Two-Year,No,620
3151,25,173,7,Two-Year,Yes,4325
3152,2,109,6,Two-Year,No,218
3153,11,97,5,Monthly,No,1067
3154,50,180,5,Two-Year,No,9000
3155,31,45,9,Two-Year,No,1395
3156,56,140,5,Annual,Yes,7840
3157,15,64,7,Two-Year,No,960
3158,9,82,0,Annual,Yes,738
3159,23,199,4,Monthly,No,4577
3160,19,87,2,Two-Year,No,1653
3161,9,173,7,Two-Year,No,1557
3162,35,21,5,Annual,Yes,735
3163,21,161,1,Monthly,No,3381
3164,9,127,6,Monthly,No,1143
3165,28,49,6,Annual,No,1372
3166,46,68,4,Monthly,Yes,3128
3167,51,159,7,Monthly,No,8109
3168,7,63,4,Monthly,No,441
3169,16,180,0,Monthly,No,2880
3170,16,32,8,Monthly,No,512
3171,33,97,3,Monthly,No,3201
3172,4,145,1,Monthly,Yes,580
3173,4,117,3,Monthly,No,468
3174,39,45,8,Two-Year,No,1755
3175,40,168,1,Annual,No,6720
3176,17,175,3,Monthly,No,2975
3177,37,67,1,Annual,No,2479
3178,39,187,4,Monthly,No,7293
3179,52,85,2,Monthly,No,4420
3180,29,106,9,Two-Year,No,3074
3181,52,98,1,Annual,No,5096
3182,36,42,8,Annual,No,1512
3183,38,100,4,Two-Year,No,3800
3184,39,67,9,Two-Year,No,2613
3185,50,143,4,Annual,Yes,7150
3186,37,149,0,Monthly,No,5513
3187,52,103,5,Monthly,No,5356
3188,35,39,6,Annual,No,1365
3189,7,65,0,Monthly,No,455
3190,27,150,8,Two-Year,Yes,4050
3191,28,31,7,Two-Year,Yes,868
3192,22,59,7,Two-Year,No,1298
3193,14,85,6,Annual,Yes,1190
3194,7,119,4,Annual,No,833
3195,37,97,2,Annual,No,3589
3196,22,35,8,Monthly,No,770
3197,5,102,6,Annual,No,510
3198,55,181,9,Annual,No,9955
3199,2,63,9,Two-Year,Yes,126
3200,27,153,7,Monthly,No,4131
3201,21,119,5,Monthly,Yes,2499
3202,54,41,4,Two-Year,Yes,2214
3203,38,37,7,Monthly,No,1406
3204,15,31,2,Annual,No,465
3205,21,199,6,Monthly,Yes,4179
3206,10,142,1,Two-Year,No,1420
3207,23,136,2,Monthly,Yes,3128
3208,58,70,1,Two-Year,No,4060
3209,56,90,4,Annual,Yes,5040
3210,39,67,6,Annual,No,2613
3211,5,38,9,Two-Year,Yes,190
3212,1,25,9,Annual,No,25
3213,13,103,0,Annual,No,1339
3214,21,174,9,Monthly,No,3654
3215,26,72,8,Annual,No,1872
3216,50,126,0,Two-Year,No,6300
3217,45,120,0,Annual,No,5400
3218,21,67,9,Monthly,No,1407
3219,53,154,7,Two-Year,No,8162
3220,18,88,5,Annual,No,1584
3221,37,30,5,Annual,Yes,1110
3222,45,162,8,Annual,No,7290
3223,32,150,3,Two-Year,No,4800
3224,36,141,7,Monthly,Yes,5076
3225,17,88,3,Two-Year,No,1496
3226,35,42,1,Two-Year,No,1470
3227,49,56,7,Monthly,No,2744
3228,11,28,6,Two-Year,No,308
3229,21,34,3,Two-Year,No,714
3230,52,150,8,Annual,No,7800
3231,55,112,8,Two-Year,No,6160
3232,53,36,7,Annual,Yes,1908
3233,26,173,0,Two-Year,No,4498
3234,4,168,6,Annual,Yes,672
3235,34,91,4,Annual,No,3094
3236,52,168,6,Annual,No,8736
3237,48,140,8,Monthly,No,6720
3238,18,30,1,Two-Year,No,540
3239,40,185,3,Two-Year,No,7400
3240,35,91,3,Two-Year,No,3185
3241,41,125,1,Monthly,Yes,5125
3242,29,144,2,Annual,No,4176
3243,52,54,7,Two-Year,No,2808
3244,29,138,8,Monthly,No,4002
3245,38,33,5,Monthly,No,1254
3246,42,33,9,Two-Year,No,1386
3247,21,29,1,Annual,No,609
3248,42,159,1,Monthly,No,6678
3249,13,57,6,Two-Year,No,741
3250,49,127,7,Annual,No,6223
3251,41,138,7,Monthly,No,5658
3252,17,53,5,Monthly,No,901
3253,56,188,9,Two-Year,No,10528
3254,9,29,7,Two-Year,No,261
3255,41,141,0,Annual,No,5781
3256,1,164,8,Two-Year,No,164
3257,2,164,0,Two-Year,No,328
3258,48,134,2,Annual,No,6432
3259,29,20,8,Two-Year,No,580
3260,33,31,4,Annual,No,1023
3261,10,122,8,Annual,No,1220
3262,50,23,8,Annual,No,1150
3263,58,189,5,Two-Year,No,10962
3264,40,160,0,Annual,Yes,6400
3265,21,117,9,Two-Year,No,2457
3266,28,125,6,Annual,No,3500
3267,11,104,5,Two-Year,No,1144
3268,55,140,8,Annual,No,7700
3269,34,151,6,Monthly,No,5134
3270,8,101,3,Monthly,No,808
3271,59,38,6,Monthly,No,2242
3272,22,149,1,Annual,Yes,3278
3273,8,31,5,Two-Year,No,248
3274,49,100,5,Annual,No,4900
3275,15,93,1,Annual,Yes,1395
3276,17,117,3,Annual,No,1989
3277,23,25,7,Annual,Yes,575
3278,24,155,7,Two-Year,No,3720
3279,45,144,7,Annual,Yes,6480
3280,19,70,7,Monthly,Yes,1330
3281,5,30,0,Monthly,No,150
3282,32,146,1,Monthly,No,4672
3283,44,159,3,Annual,Yes,6996
3284,1,92,8,Two-Year,No,92
3285,23,21,2,Two-Year,No,483
3286,37,27,5,Two-Year,No,999
3287,8,158,6,Annual,No,1264
3288,13,143,7,Two-Year,No,1859
3289,8,72,6,Monthly,No,576
3290,57,29,2,Two-Year,No,1653
3291,23,131,5,Annual,No,3013
3292,43,27,4,Annual,Yes,1161
3293,1,55,9,Two-Year,Yes,55
3294,45,125,3,Annual,No,5625
3295,51,33,0,Two-Year,Yes,1683
3296,24,105,6,Two-Year,No,2520
3297,35,168,7,Monthly,No,5880
3298,24,69,1,Annual,No,1656
3299,17,186,6,Monthly,No,3162
3300,5,39,5,Annual,No,195
3301,20,106,4,Two-Year,Yes,2120
3302,21,154,3,Annual,No,3234
3303,40,156,1,Two-Year,No,6240
3304,58,148,9,Annual,Yes,8584
3305,31,173,5,Monthly,No,5363
3306,46,185,4,Monthly,No,8510
3307,36,57,1,Two-Year,No,2052
3308,11,63,9,Monthly,Yes,693
3309,52,105,6,Two-Year,No,5460
3310,15,63,5,Two-Year,No,945
3311,19,93,8,Two-Year,No,1767
3312,7,138,9,Annual,No,966
3313,51,141,4,Two-Year,No,7191
3314,28,153,8,Monthly,No,4284
3315,51,164,8,Annual,No,8364
3316,43,70,0,Monthly,No,3010
3317,58,57,4,Two-Year,No,3306
3318,5,171,8,Two-Year,No,855
3319,5,70,6,Monthly,No,350
3320,30,29,5,Annual,No,870
3321,54,139,5,Monthly,No,7506
3322,32,168,6,Two-Year,No,5376
3323,8,89,0,Annual,Yes,712
3324,10,104,3,Two-Year,No,1040
3325,38,76,0,Two-Year,No,2888
3326,47,145,5,Monthly,No,6815
3327,32,58,3,Two-Year,No,1856
3328,48,52,0,Monthly,Yes,2496
3329,28,37,8,Annual,No,1036
3330,17,76,3,Two-Year,No,1292
3331,31,115,5,Two-Year,Yes,3565
3332,8,67,6,Annual,No,536
3333,40,61,7,Monthly,No,2440
3334,25,46,8,Two-Year,No,1150
3335,9,93,8,Annual,Yes,837
3336,2,129,7,Two-Year,Yes,258
3337,15,199,9,Monthly,No,2985
3338,50,189,2,Monthly,No,9450
3339,3,51,1,Monthly,Yes,153
3340,49,45,4,Monthly,No,2205
3341,36,44,0,Annual,No,1584
3342,4,94,2,Two-Year,No,376
3343,14,42,0,Annual,No,588
3344,41,76,2,Monthly,No,3116
3345,41,199,3,Monthly,Yes,8159
3346,25,145,6,Monthly,Yes,3625
3347,58,106,4,Monthly,Yes,6148
3348,55,50,4,Two-Year,No,2750
3349,50,83,0,Monthly,No,4150
3350,10,52,7,Two-Year,No,520
3351,21,21,3,Monthly,Yes,441
3352,36,37,9,Two-Year,Yes,1332
3353,12,194,4,Two-Year,No,2328
3354,27,180,1,Monthly,Yes,4860
3355,40,103,0,Annual,No,4120
3356,2,54,8,Annual,Yes,108
3357,54,198,1,Annual,Yes,10692
3358,13,133,5,Annual,Yes,1729
3359,53,165,0,Annual,No,8745
3360,32,129,0,Monthly,No,4128
3361,31,107,8,Monthly,No,3317
3362,16,91,3,Monthly,No,1456
3363,32,144,8,Monthly,Yes,4608
3364,32,49,4,Monthly,No,1568
3365,34,191,6,Monthly,No,6494
3366,11,72,0,Two-Year,No,792
3367,10,157,5,Two-Year,No,1570
3368,15,106,7,Monthly,Yes,1590
3369,17,199,0,Monthly,Yes,3383
3370,40,196,8,Two-Year,No,7840
3371,18,158,2,Two-Year,No,2844
3372,55,183,0,Monthly,No,10065
3373,9,180,0,Two-Year,No,1620
3374,25,194,5,Annual,No,4850
3375,40,32,5,Annual,No,1280
3376,59,59,0,Annual,Yes,3481
3377,14,108,2,Two-Year,No,1512
3378,58,87,6,Monthly,No,5046
3379,25,61,9,Monthly,No,1525
3380,50,166,2,Monthly,No,8300
3381,22,113,2,Two-Year,No,2486
3382,52,38,2,Two-Year,No,1976
3383,30,42,6,Annual,No,1260
3384,20,73,3,Two-Year,No,1460
3385,21,84,3,Annual,No,1764
3386,44,159,2,Annual,No,6996
3387,32,43,9,Monthly,Yes,1376
3388,51,53,8,Two-Year,No,2703
3389,46,72,1,Monthly,Yes,3312
3390,49,155,3,Monthly,No,7595
3391,56,37,7,Two-Year,No,2072
3392,21,76,5,Two-Year,No,1596
3393,35,131,6,Annual,Yes,4585
3394,58,24,6,Annual,No,1392
3395,32,173,1,Annual,No,5536
3396,30,177,3,Annual,No,5310
3397,55,32,9,Monthly,No,1760
3398,39,102,9,Monthly,No,3978
3399,49,48,5,Two-Year,Yes,2352
3400,12,22,2,Annual,Yes,264
3401,41,109,8,Annual,No,4469
3402,47,123,3,Annual,No,5781
3403,18,142,9,Monthly,No,2556
3404,21,95,1,Two-Year,No,1995
3405,13,149,5,Monthly,No,1937
3406,21,127,0,Two-Year,Yes,2667
3407,8,175,5,Two-Year,No,1400
3408,46,101,9,Monthly,Yes,4646
3409,40,96,0,Monthly,No,3840
3410,46,21,7,Two-Year,Yes,966
3411,7,146,4,Monthly,Yes,1022
3412,23,154,5,Monthly,No,3542
3413,44,45,1,Two-Year,No,1980
3414,32,107,1,Two-Year,No,3424
3415,11,35,8,Annual,Yes,385
3416,22,170,2,Monthly,No,3740
3417,22,187,5,Two-Year,No,4114
3418,43,92,9,Monthly,No,3956
3419,25,51,4,Monthly,No,1275
3420,22,34,3,Two-Year,No,748
3421,28,160,9,Annual,Yes,4480
3422,29,24,1,Two-Year,No,696
3423,13,93,7,Two-Year,No,1209
3424,18,71,9,Monthly,Yes,1278
3425,2,96,6,Annual,No,192
3426,29,188,1,Two-Year,No,5452
3427,21,129,5,Monthly,Yes,2709
3428,15,197,7,Two-Year,No,2955
3429,52,162,6,Monthly,Yes,8424
3430,27,125,0,Two-Year,No,3375
3431,50,146,4,Annual,No,7300
3432,31,26,1,Two-Year,Yes,806
3433,15,59,5,Monthly,No,885
3434,51,175,6,Two-Year,Yes,8925
3435,23,179,6,Annual,Yes,4117
3436,24,118,2,Annual,Yes,2832
3437,44,162,6,Annual,No,7128
3438,13,104,4,Annual,No,1352
3439,22,84,7,Monthly,No,1848
3440,43,151,7,Two-Year,No,6493
3441,37,30,6,Annual,No,1110
3442,33,127,5,Two-Year,No,4191
3443,56,45,1,Monthly,No,2520
3444,3,184,5,Two-Year,No,552
3445,54,170,8,Two-Year,Yes,9180
3446,19,104,1,Annual,No,1976
3447,23,187,0,Annual,No,4301
3448,29,170,4,Monthly,No,4930
3449,30,142,5,Two-Year,No,4260
3450,39,163,2,Monthly,No,6357
3451,44,87,7,Monthly,Yes,3828
3452,47,123,6,Monthly,No,5781
3453,25,99,1,Annual,No,2475
3454,37,178,6,Annual,Yes,6586
3455,47,72,0,Two-Year,No,3384
3456,8,125,8,Two-Year,No,1000
3457,42,172,6,Two-Year,No,7224
3458,58,63,5,Annual,No,3654
3459,16,159,1,Annual,No,2544
3460,8,109,2,Monthly,No,872
3461,1,120,0,Annual,No,120
3462,44,116,9,Monthly,No,5104
3463,5,28,4,Monthly,No,140
3464,3,31,8,Annual,Yes,93
3465,1,88,5,Monthly,Yes,88
3466,4,47,4,Monthly,Yes,188
3467,40,75,2,Two-Year,No,3000
3468,35,118,4,Monthly,No,4130
3469,32,129,7,Annual,No,4128
3470,42,96,1,Annual,No,4032
3471,34,122,4,Monthly,Yes,4148
3472,43,125,5,Two-Year,Yes,5375
3473,25,128,9,Annual,Yes,3200
3474,10,131,7,Annual,No,1310
3475,21,77,7,Two-Year,Yes,1617
3476,46,97,4,Monthly,No,4462
3477,39,94,8,Annual,No,3666
3478,27,61,3,Monthly,No,1647
3479,27,185,8,Monthly,No,4995
3480,2,87,6,Monthly,No,174
3481,41,52,5,Monthly,Yes,2132
3482,48,90,3,Annual,No,4320
3483,13,75,1,Two-Year,Yes,975
3484,9,124,7,Annual,Yes,1116
3485,52,120,5,Two-Year,No,6240
3486,36,70,2,Monthly,Yes,2520
3487,22,93,6,Two-Year,No,2046
3488,42,190,9,Monthly,Yes,7980
3489,26,140,6,Annual,No,3640
3490,58,162,5,Annual,No,9396
3491,54,185,1,Two-Year,No,9990
3492,12,162,7,Monthly,No,1944
3493,17,24,0,Monthly,No,408
3494,14,102,0,Two-Year,No,1428
3495,14,70,5,Monthly,No,980
3496,57,29,4,Monthly,Yes,1653
3497,34,159,8,Monthly,No,5406
3498,53,23,6,Annual,Yes,1219
3499,57,114,1,Annual,No,6498
3500,20,165,6,Annual,No,3300
3501,11,99,2,Monthly,Yes,1089
3502,16,55,0,Annual,No,880
3503,51,44,7,Monthly,Yes,2244
3504,31,117,2,Monthly,No,3627
3505,55,183,7,Two-Year,No,10065
3506,6,120,6,Monthly,Yes,720
3507,56,28,1,Annual,No,1568
3508,19,80,0,Annual,No,1520
3509,37,72,6,Monthly,Yes,2664
3510,58,165,0,Annual,No,9570
3511,4,190,5,Monthly,No,760
3512,47,182,9,Two-Year,Yes,8554
3513,4,82,9,Monthly,Yes,328
3514,20,140,7,Monthly,No,2800
3515,10,124,6,Two-Year,No,1240
3516,24,23,3,Annual,No,552
3517,54,112,0,Two-Year,No,6048
3518,35,188,0,Two-Year,No,6580
3519,26,192,3,Monthly,No,4992
3520,37,197,4,Monthly,Yes,7289
3521,38,47,6,Two-Year,Yes,1786
3522,21,189,3,Annual,No,3969
3523,54,99,9,Two-Year,Yes,5346
3524,40,95,0,Annual,Yes,3800
3525,39,135,9,Two-Year,No,5265
3526,21,88,6,Two-Year,Yes,1848
3527,10,117,1,Annual,No,1170
3528,38,20,1,Two-Year,No,760
3529,46,186,7,Monthly,Yes,8556
3530,4,115,9,Two-Year,Yes,460
3531,57,36,9,Monthly,No,2052
3532,45,131,9,Annual,No,5895
3533,20,110,4,Annual,No,2200
3534,17,107,9,Monthly,No,1819
3535,55,182,1,Two-Year,No,10010
3536,7,193,4,Monthly,No,1351
3537,4,189,7,Monthly,No,756
3538,29,186,5,Annual,No,5394
3539,14,109,2,Monthly,No,1526
3540,3,68,7,Two-Year,No,204
3541,24,57,8,Monthly,No,1368
3542,37,170,4,Annual,No,6290
3543,16,169,1,Two-Year,No,2704
3544,58,151,1,Annual,No,8758
3545,55,196,6,Monthly,Yes,10780
3546,52,78,0,Monthly,No,4056
3547,4,87,9,Annual,Yes,348
3548,56,149,1,Annual,Yes,8344
3549,24,68,9,Two-Year,No,1632
3550,34,145,3,Annual,No,4930
3551,30,178,0,Annual,Yes,5340
3552,18,130,3,Monthly,No,2340
3553,19,187,9,Monthly,No,3553
3554,31,67,4,Annual,No,2077
3555,19,70,8,Annual,Yes,1330
3556,49,62,0,Monthly,Yes,3038
3557,46,117,4,Two-Year,No,5382
3558,19,196,1,Two-Year,No,3724
3559,22,143,8,Two-Year,Yes,3146
3560,24,99,5,Two-Year,No,2376
3561,45,130,1,Monthly,No,5850
3562,12,162,2,Annual,Yes,1944
3563,30,46,7,Two-Year,No,1380
3564,58,177,0,Monthly,No,10266
3565,38,183,2,Annual,Yes,6954
3566,53,132,9,Two-Year,Yes,6996
3567,31,105,0,Annual,No,3255
3568,36,133,7,Two-Year,No,4788
3569,19,143,0,Annual,No,2717
3570,48,68,4,Two-Year,No,3264
3571,45,95,3,Two-Year,No,4275
3572,36,74,6,Annual,No,2664
3573,30,75,4,Annual,No,2250
3574,55,114,7,Annual,Yes,6270
3575,49,63,0,Monthly,No,3087
3576,55,178,4,Monthly,Yes,9790
3577,33,106,3,Annual,Yes,3498
3578,18,103,2,Monthly,No,1854
3579,52,170,4,Two-Year,Yes,8840
3580,49,175,9,Annual,Yes,8575
3581,59,35,2,Monthly,No,2065
3582,28,184,7,Annual,No,5152
3583,59,168,2,Two-Year,Yes,9912
3584,47,164,0,Two-Year,No,7708
3585,11,56,8,Monthly,Yes,616
3586,57,96,8,Two-Year,Yes,5472
3587,54,166,5,Annual,No,8964
3588,45,177,9,Monthly,Yes,7965
3589,33,64,0,Annual,No,2112
3590,17,165,7,Annual,Yes,2805
3591,6,81,1,Annual,No,486
3592,4,183,8,Two-Year,No,732
3593,20,119,7,Annual,No,2380
3594,48,71,2,Two-Year,No,3408
3595,47,38,4,Annual,No,1786
3596,27,128,8,Two-Year,No,3456
3597,15,63,0,Two-Year,No,945
3598,6,26,8,Two-Year,Yes,156
3599,47,191,3,Annual,Yes,8977
3600,14,136,3,Annual,Yes,1904
3601,11,87,3,Two-Year,Yes,957
3602,39,53,9,Annual,No,2067
3603,9,88,8,Two-Year,No,792
3604,26,74,5,Annual,No,1924
3605,16,29,7,Two-Year,No,464
3606,5,61,3,Two-Year,Yes,305
3607,57,60,2,Monthly,Yes,3420
3608,52,141,0,Annual,No,7332
3609,10,157,9,Annual,No,1570
3610,50,29,6,Monthly,No,1450
3611,3,121,3,Two-Year,No,363
3612,13,147,7,Two-Year,No,1911
3613,43,198,2,Monthly,No,8514
3614,49,168,0,Monthly,Yes,8232
3615,30,155,4,Two-Year,No,4650
3616,54,111,1,Annual,Yes,5994
3617,45,132,2,Monthly,No,5940
3618,6,97,5,Monthly,No,582
3619,17,104,2,Monthly,No,1768
3620,59,49,2,Monthly,Yes,2891
3621,45,68,5,Monthly,Yes,3060
3622,51,28,4,Monthly,No,1428
3623,53,164,9,Two-Year,No,8692
3624,19,88,8,Two-Year,No,1672
3625,42,77,0,Monthly,No,3234
3626,35,81,2,Two-Year,No,2835
3627,46,71,2,Annual,No,3266
3628,26,59,5,Annual,No,1534
3629,51,185,7,Monthly,No,9435
3630,5,190,2,Annual,No,950
3631,29,82,2,Annual,Yes,2378
3632,37,166,5,Two-Year,No,6142
3633,20,69,7,Two-Year,No,1380
3634,49,180,5,Two-Year,Yes,8820
3635,21,160,9,Two-Year,No,3360
3636,10,97,2,Annual,No,970
3637,5,116,3,Monthly,No,580
3638,36,62,0,Two-Year,No,2232
3639,6,196,7,Annual,Yes,1176
3640,26,55,3,Two-Year,No,1430
3641,4,141,5,Annual,Yes,564
3642,39,127,2,Two-Year,No,4953
3643,39,29,5,Monthly,No,1131
3644,50,114,8,Two-Year,No,5700
3645,35,25,8,Monthly,No,875
3646,1,76,9,Two-Year,Yes,76
3647,24,148,2,Two-Year,No,3552
3648,57,90,2,Two-Year,No,5130
3649,36,40,3,Annual,No,1440
3650,6,111,6,Annual,No,666
3651,41,146,2,Monthly,No,5986
3652,54,99,9,Monthly,No,5346
3653,46,75,7,Annual,No,3450
3654,44,135,7,Monthly,No,5940
3655,57,167,5,Monthly,No,9519
3656,31,44,3,Annual,Yes,1364
3657,20,175,4,Annual,No,3500
3658,24,24,1,Annual,Yes,576
3659,25,139,5,Annual,No,3475
3660,36,40,2,Two-Year,No,1440
3661,21,37,5,Annual,Yes,777
3662,30,194,4,Monthly,No,5820
3663,24,76,1,Two-Year,Yes,1824
3664,44,112,4,Two-Year,No,4928
3665,42,38,4,Monthly,No,1596
